## generated by gwcatalog
# version: dev - 2022-06-04T11:32:04Z (UTC)
# cosmology: GW wave luminosity distance for f(Q) = Q + MQ^½ with h = 0.674, Ωm = 0.315 and M = 2.0331 (best fit from arXiv:2004.07867)
# observatory: LISA (forecast)
# event type: MBHB (population No Delay)
# events: 15

# units: none, Gpc, Gpc
redshift,luminosity_distance,error
0.4918368855404084,2.9685309846712826,0.03294785614770888
0.5614049422794367,3.5291792699072575,0.04358418304363445
1.0865199526088032,8.231782375743878,0.20933516506507147
1.1405602301918678,8.916584426926242,0.2354295106650423
1.3412898380671687,10.79583260122944,0.34762767405337147
1.4686905054779116,11.296254651373413,0.43139365778557065
1.561473565667971,12.722650493033608,0.4985483437097568
1.8178546335819687,15.108492288670705,0.7110122719232803
1.8288832307409433,14.818423710282545,0.7210353033411361
3.6186789847842817,40.01901715724743,3.7275433510435847
3.685948754508242,35.941604810867645,3.858609467441938
3.7889324356254592,35.13907429604124,4.06420694540788
3.9948388107691963,33.748625964425685,4.493185235149159
5.043440095791499,58.876341697566716,7.045740856232852
5.388414266872733,61.909437716055436,8.01934135466026

